gene,len
RNA5SP418,116
RNA5SP419,134
RNA5SP420,136
RNA5SP421,133
RNA5SP422,110
RNA5SP423,108
HMGN2P41,411
VN1R70P,846
UBA52P8,383
CYP4F9P,19185
LINC02267,648479
LINC02228,142145
LRRC24,4645
C2orf68,6812
SIAH1,92038
TMEM262,4396
COX14,8375
C8orf82,3399
SNX33P1,1761
SFTPB,11427
RNU2-4P,191
RNU6-1137P,98
DPP9,50332
TM7SF2,4539
ARL4D,2144
MOCS1P1,1611
CERS5,38244
N4BP1,81422
RNU6-470P,103
MIR2117HG,6493
MIR2117,79
RNU6-406P,106
RNU6-971P,105
DHX8,126473
LINC02211,241179
LINC02374,11493
ZNF517,12293
RPS2P44,845
KLF8P1,1060
GNLY,13677
RNU6-257P,97
TENM3-AS1,325248
UNGP1,1260
EIF3H,124795
CASC22,22121
PKD2L2-DT,131670
TOX3,111385
SV2B,202615
GPR160P1,994
SLC38A11,61171
IRX3,3483
RASSF3,190563
COL14A1,313793
IRX5,3620
ETV4,51776
SH2D6,18315
ELOCP32,613
KSR2,515978
MTND5P34,324
LINC02115,15986
RN7SL841P,296
IRX6,6553
PMIS2,1135
RPL31P56,367
PPP1R15A,3847
ERVK13-1,74019
LINC02365,41721
CIT,191529
SIGLEC16,6219
SNAPC2,2912
RN7SL359P,287
EIF4E2,32985
ZNHIT2,1298
FAU,1547
LINC00613,46697
MAST3,53914
ARHGAP26-AS1,11604
MEOX1,21533
SYVN1,12752
ARL17A,79915
LUCAT1,259713
SYT17,100361
KLF3-AS1,70440
HNRNPA1P8,950
MYH14,122356
YWHAEP1,762
CLEC19A,36414
RNU6-997P,106
CHAC2,7392
MIR3682,83
GPR75,7055
TMC5,88617
NIPA2,30718
PSME4,106924
DNAAF11,105176
MRPL49,5188
GTF2IP14,16129
SEPTIN7P3,26293
MIR6751,62
HIGD1AP10,281
RNU2-23P,194
PDCL2P2,188
CAPN1-AS1,4228
CAPN1,31440
NCF1C,15424
IRS3P,1005
STRADBP1,1280
ATP5PBP3,656
SNX16,43285
LINC02364,20778
PRR7-AS1,21858
CPLANE1-AS1,5942
BIN3,48730
ZNF734P,6868
NIHCOLE,367162
TNRC18P2,17332
LINC02264,35827
ZBED3-AS1,80221
ERLEC1,46029
LINC02171,4327
PSPHP1,8491
LINC02266,40354
SETD1B,28647
VN1R25P,737
LINC02509,32376
RBM22P3,953
HPD,24069
RGS22,170332
RNU4-46P,137
LINC02275,58228
GDE1,20430
HNRNPA1P61,923
RN7SL113P,298
GGCX,16812
BPTF,158875
LINC01365,5465
COMP,8532
PSMD9,29565
RN7SL238P,289
MIR4509-2,93
MIR4509-3,93
FAM174B,192436
ERCC8-AS1,2153
AZGP1P2,2289
LINC01942,89366
ANKRD33BP8,1702
LINC02499,25896
TRIM64B,8049
F11-AS1,214970
HMGN1P38,302
TSSC4,3390
RPL31P6,347
FAM149B1P1,1609
RN7SKP181,315
LINC01484,38665
RPS3AP26,783
PPIAP82,498
SEPHS1P2,558
MIR4312,75
SPESP1,128590
NPTX2,12584
LINC02172,57725
RN7SL209P,275
OR4F6,3378
OR4F15,7995
OR4F14P,938
OR4F28P,937
WBP1LP5,413
SNORD13D,103
NDUFB10P1,975
RNU7-170P,60
CGNL1,174750
CFAP251,85335
LINC01485,30512
TRPM5,39999
LINC02848,51629
CDYL2,206691
MIR4797,70
PLSCR2,104570
LINC02427,34360
LINC02502,29580
LINC01005,78639
P4HA2-AS1,7932
BCL7A,42622
RNU6-844P,101
DAP-DT,12581
POLR2M,76067
CEDORA,66974
LINC02121,9936
UPF1,36271
RBISP6,305
RPL31P19,360
RN7SL381P,297
RNU7-10P,62
NPEPPSP2,175
GINS2,13875
PP1P,869
LINC02232,138836
PDCL3P3,714
ZNF722,19232
TNFAIP8L3,48678
ZNF727,69127
TBC1D5,1287655
C16orf74,61045
TRIM60P17,1016
GUSBP6,20239
LINC02208,561950
CSMD1,2059619
CYP19A1,130544
MTND4P2,1202
MTND4LP2,284
MTND3P2,341
MTCO3P8,754
MTATP6P18,750
MTCO2P8,657
MTCO1P8,1522
MTND2P4,1003
MTND1P2,820
TMEM50A,24044
DENR,18240
OLFM2,82797
LINC01258,102518
KLHL29,323432
FLOT2,18398
MACO1,69351
ZCCHC8,29332
ZNF778-DT,2493
LINC02360,29056
CEACAMP7,884
VPS9D1-AS1,6309
PSG11,18818
IL21-AS1,70181
DHRS9,31378
ANKRD11,222942
MTND1P35,507
TRIM49D1,11134
LINC02101,165107
CEACAMP8,5379
PCAT4,51101
PSG2,18836
TSEN15,72327
TRIM49D2,8999
ACAD10,71054
CEACAMP9,904
PSG3,18843
ADAMTS16-DT,8724
ANKRD33BP9,2121
TRIM53AP,6205
TRIM49C,10919
MIR4713,74
GOLGA8R,13698
PSG8,12992
SNAP23,54123
ANKRD33BP10,1899
CXCL16,6395
UBTFL1,1181
LINC02220,118854
COBLL1,190055
TRIM64,8035
TAC4,9769
FXYD2,27854
CEACAMP6,5389
PSG1,13358
LRRC71,12462
FAM193B-DT,17411
MIR765,113
RN7SL612P,294
LINC02059,2978
FMN2,460839
FAM13B-AS1,4498
DLX4,6371
MIR3936HG,58885
MIR6784,66
CYTH2,13106
ALDH2,50645
THOC3-AS1,15547
RNU6-670P,103
FXYD6-FXYD2,56504
EXOG,46034
CENPX,5405
TONSL,15665
FXYD6,40510
TCF3,43324
ARID2,178334
GDF6,18473
GREM2,122582
C8orf58,4551
RNU5F-8P,110
LRRC45,7846
LRRC57,10982
LINC02112,262564
IL18RAP,33876
ADAMTSL4,11568
AGK-DT,51432
HAUS2,21166
LINC02221,63833
LINC01340,484472
CAP1P1,1410
CPVL-AS2,57614
RNU6-386P,106
VDAC1P7,846
RNU6-217P,103
RNU6-882P,102
RPS15A,9088
CIBAR1,32966
TMTC1,283919
IL17RC,16556
RAC3,2526
FKBP7,14936
LINC01846,175861
MYL12BP1,506
STARD9,145392
CROCC2,86981
DCXR,2573
TERLR1,9760
PTP4A2,38435
PLEKHB2,248862
LINC02106,5153
TET2-AS1,181657
LINC02103,15131
LDHAL6CP,1141
MKRN9P,1450
EIF4EBP2P2,332
SLC9A7P1,3310
CDAN1,13584
RPL13P5,617
MIR4280HG,131163
IL10RA,16667
ARL6IP1,9963
RPSAP52,98484
RPL22P19,372
KRT19P2,574
HTR7P1,4410
PHB1P19,753
RPL30P11,652
CCNO-DT,62528
PGAM1P5,197664
CBX3P4,651
PAFAH1B2P2,230839
ZFYVE9,206582
PLEKHA8P1,76302
RPS27P25,247
SLC26A10P,6509
LINC01170,378991
RRM2B,34459
OR2A1-AS1,106177
OR9K1P,940
CLECL1P,10386
TMEM198B,6650
GAN,75940
MRPS18CP4,230
RNU6-491P,109
AK4P3,37072
DIABLO,18394
TARS1-DT,22493
CAVIN3,1586
KRT8P50,1437
TTBK2,182079
SLC1A3-AS1,59323
TBC1D24,34620
SMPD1,4558
CHPF,4855
PDPN,34492
GPS1,6779
CYS1,24471
RN7SL428P,246
MIR7706,66
SNCA-AS1,5900
RNU7-79P,61
FABP5P9,405
RAD51AP2,7861
MGA,151947
ST6GAL2,85508
LINC02482,25270
HEIH,37254
DNHD1,96498
LINC00847,9416
MROH2A,57744
SCNN1B,103063
GOLGA8VP,10231
C15orf39,16526
LINC00513,145105
HSPA8P5,2068
TMCO4,117705
RAD21,28842
LINC02382,1487
LIMS3,27197
GPRC5A,27155
LINC02473,11712
GOLGA6C,15121
LINC00290,123075
RPL30P12,352
LINC01018,31587
TMEM263,23059
RN7SL489P,222
RN7SL327P,222
MAIP1,53223
COMMD4,7204
C8orf89,18199
UNC5C-AS1,3533
DTNB,296449
MTERF2,14043
BMP2K-DT,7652
PLEC,61581
NRIP3,39606
HYI,3000
CRY1,102185
GGA2,59782
AP2A1,40113
AKR1B1P3,587
RN7SL188P,284
C11orf58,145208
CTNNA1-AS1,9191
ANO2,414363
LINC02475,40542
RN7SKP90,334
IRF2-DT,28015
KCNK4,8729
LINC02269,302406
NEIL1,10160
CARINH,78066
ACVRL1,16453
OR1AB1P,760
RAB8A,22345
C11orf97,19662
PIWIL4,77581
GRIN2A,429933
ADGRB2,37776
SMIM41,28551
LINC02863,7298
PKP2,106053
GAST,3638
HAP1,16902
OR4G1P,937
IRX4-AS1,2112
MAN2C1,13405
OR7A1P,969
CUX2,316389
CYP4F23P,20635
CTB-1I21.1,296764
USP46-DT,4993
FUT4,5974
SPDYC,3141
VPS51P5,338
RNA5SP442,106
CYP2G1P,21531
RN7SL399P,278
XNDC1N-ZNF705EP-ALG1L9P,123659
JUP,32327
OR7A2P,929
LINC02362,17236
OR7E19P,843
ZNF542P,11729
MIR6760,67
RNA5SP373,94
INTS4,120297
PHETA1,8470
CXXC5-AS1,21321
DYNLRB2-AS1,414691
SLC6A1-AS1,13126
COL6A5,139330
HSPA8P14,3771
CCDC63,60766
LINC01411,196207
DYNLRB2,10077
API5P2,1497
SDHDP5,472
RNU6-629P,102
ZNF137P,5307
GRPEL2-AS1,10467
CYCTP,11967
LINC01227,19552
WDR87BP,31496
RNU5E-9P,103
MARCHF11-AS1,31572
PDE11A,485095
ZNF788P,20580
OR7E25P,930
SIGLEC22P,978
MARCHF11-DT,10248
KLKP1,14302
PDPK1,65211
MYL2,142438
P3H4,10657
FAM90A28P,4958
ZNF781,24564
CLEC4OP,11691
CYP2B7P,42253
DAG1,66905
RPL26L1-AS1,5415
FKBP10,10533
SERBP1P3,808
SIGLEC17P,6198
APOC1P1,5562
PRKCD,36708
ZNF818P,10506
C3P1,32929
LINC02174,102797
SAP30L-AS1,120287
ZNF56P,60200
LINC02233,112022
NAPSB,11014
ZNF812P,4968
PSG10P,11262
SIGLEC5,19453
RPS29P27,169
LGALS14,4963
NT5C3B,11203
LINC01095,44209
NTNG1,344916
GRIN2B,544060
CLC,6774
VAX2,64797
LINC02100,41775
VASP,20410
ATP6V1B1,29531
LITAF,89506
MIR631,74
RPL13P4,561
ANKRD65,3349
PTPN9,116064
EGFLAM-AS2,3670
IPO8,66881
LINC02380,53846
SNAP47,53626
SCAMP4,20799
STK32A-AS1,57853
DDIT4L-AS1,25502
ATP6V1B1-AS1,6793
ELOCP21,335
RN7SL160P,283
LINC02191,13874
ANKRD53,7119
SIN3A,86463
LINC02506,235924
MTRF1LP1,678
ZW10,40548
B4GALT2,12227
STAT6,36731
NAGK,15464
CARD14,46081
OLFML2B,40677
LINC02379,9254
HEATR3-AS1,20092
GAR1-DT,3898
ATP8A1-DT,33300
HSD17B2-AS1,95303
RPS29P19,170
IL20,3600
CLDN25,689
LRRC37A13P,286
ISG20L2P2,1029
RNU6-1107P,103
KRT8P7,1431
NECTIN1,105792
CBR4-DT,1214
SNHG19,4569
LINC02140,4798
GPATCH1,49643
RNU6-1123P,105
NECTIN1-AS1,4005
DNASE2B,16534
FLI1,126732
CCR8,3971
HNRNPA1P21,960
LINC01259,52055
CENPPP1,750
OR2L2,12235
EEF1A1P24,1377
SLC25A38,13981
OR2L3,16571
MCEE,20555
OR2M4,13262
STUB1-DT,1820
USP28,77698
CEBPA,2600
ZNF536,488695
MIR6822,60
CSRNP1,12707
PSMD7-DT,353705
PLA2G4F,17602
PEX12,4068
XIRP1,9386
LINC02563,867
AXIN2,33085
DSTNP4,473
CX3CR1,18240
ZNF615,16898
ITFG1-AS1,18489
ADAD1P1,1935
GALNT15,57312
LINC02515,7526
LINC02438,284700
SYNE1,516114
VPS39,49606
CEP112,556596
BCAR4,30516
DPH3,7908
ZNF790,33359
OR10K2,8027
LINC02945,309042
RBM15,8175
OXNAD1,85139
JMJD4,4986
LINC02137,41198
KLHDC7A,5044
MTX1,5129
ZNF829,28167
LINC01093,7050
LINC01566,28310
OR5AK3P,929
OR5AK2,929
LINC02241,325996
RPL31P61,375
ZNF345,62668
LINC02195,13437
THAP5P2,1572
ST13P11,719
ARL8A,11339
RPL23AP41,457
CWC15,10966
SLC25A36,39165
MIR627,96
TMEM87A,63087
ZNF568,88721
GPR37L1,10706
KDM4D,25810
LINC02132,1001
KDM4E,2338
DDX19A-DT,31372
SRSF8,4306
ENDOD1,42799
PSMD7P1,545
APOH,44492
SNX27,87085
ADGRL3-AS1,114282
BUD13P1,1488
SESN3,67028
RNA5SP444,105
RN7SL735P,291
PRKCA-AS1,18785
HLF,60227
LINC02283,44026
TSPAN5-DT,36810
RPL31P21,361
PHF5AP7,321
ZNF559-ZNF177,58443
BGLT3,992
MMD,29302
TRAF6,26503
LINC02428,198879
BNIP3P5,699
RAG1,82784
GARS1P1,718
CORO2B,148813
RNU6-1249P,110
SMIM36,61596
IFT122,90903
TIMP2,72410
RAG2,22705
RNU6-137P,107
HAAO,25504
SLC22A10,43761
CARS1P1,1190
EGFLAM-AS1,2528
ANP32A,42362
MOCS2-DT,17857
FTOP1,1487
CHORDC1P1,1295
OXER1,1636
CEP295NL,12638
CHST1,17933
GYS1,25180
ITGA2-AS1,59672
MYCBPAP,23076
RN7SL575P,298
GASK1B-AS1,32125
MAL,28315
SLC35C1,8944
ARHGAP26-IT1,2210
CELF3,16745
RCE1,3717
LINC02058,52288
ZNF2,18885
GLCE,111633
L3MBTL3,127750
LINC02131,19899
SPESP1-NOX5,132239
LINC02447,10067
MAST4-AS1,15373
RN7SL405P,288
MIR6783,63
SLC2AXP1,908
ITGB4,36490
PC,109969
LINC01569,9912
CGB7,4586
RIIAD1,19372
CSPG4P13,9990
PPFIA3,31482
GOLGA6FP,11641
RNU6-1329P,106
DPPA3P5,483
RPL41P5,77
COMMD4P1,1305
NT5DC3,70781
LINC02143,22049
ADAMTS7P3,17015
MRPL9,3849
ZNF747-DT,20055
LINC02229,6244
STRCP1,18819
UBE2Q2P13,10046
LINC00491,67545
DNM1P46,3056
TTC41P,72111
UQCC6,24945
RNU4-56P,141
RN7SL411P,299
PGAM1P3,564
ENTPD3,41560
CHEK2P2,9120
OAZ3,8435
WHAMMP4,90889
HCFC2,41993
LINC02278,8019
SAMD3,221110
STIM2-AS1,1068
VPS33A,36938
LINGO4,5155
THEM5,6611
RPL14,11295
MAPK8IP3-AS1,3299
THEM4,38771
RN7SKP153,315
GTF3C2,31150
GOLGA6EP,11304
KRT8P28,1389
S100A10,10944
TAF2,102089
HRC,4198
ULK4P1,17758
STIL,64753
CATSPER2P1,20363
RN7SL832P,1755
ZNF619,13940
TRPM4,54095
ATP6V1C2,64010
LRFN4,3828
TUBA1A,4638
RNU7-23P,61
MIR3163,72
C11orf86,1732
CDH13-AS2,18033
SCOC-AS1,89708
OR4F13P,8205
CDH13-AS1,17246
ZNF620,41605
CSPG4P12,10571
APAF1,90284
ADAMTS7P4,15523
DNM1P47,13408
GOLGA2P11,16950
GSTCD-AS1,81014
RNU7-138P,63
PDIA6,54586
DNM1P34,1022
RNU5B-2P,112
RPL5P10,893
ISLR2,38229
EEF1GP3,1287
HMGN2P24,272
RPS27P4,254
MRPS31P1,195
ULK4,715531
EIF4A1,6182
LINC02189,1467
PRDM8-AS1,16146
LINC02858,3795
LINC00499,353790
ZCCHC14-DT,24385
LINC02194,16790
LCMT1-AS2,8481
RN7SKP58,304
ATP6V0E1P2,244
RPL36P20,318
GEMIN2P2,1026
LINC02129,19588
RPL7AP83,513
TPMTP2,725
RNU4-78P,125
CCK,8360
FENDRR,34574
ANKRD33BP2,20458
TRIM51CP,6201
SBSN,4984
TRIM49B,10950
SALL4P6,1690
EIF4BP4,1779
LYZL4,13527
LNX1-AS1,53183
ANKRD33BP3,1888
TRIM64C,5398
UBTFL7,1190
GAPDHS,11864
HNRNPKP4,1385
CDC42EP2,7551
MIR8060,75
RBBP4P7,746
RNU6-1094P,103
RPL18AP8,527
RCC2P5,1486
CDV3P1,738
SLC25A45,8509
SUZ12P1,44516
EPHA6,946951
RNU7-176P,61
NOL10,127640
LINC02192,44025
CRLF3,55304
KPLCE,948
LCEP2,350
LCEP1,307
LCE1F,1884
LCE1E,2212
UBE2W,98813
LCE1D,1460
TMEM147,1926
LINC02462,171059
NCDN,9801
ATAD5,63903
LINC02358,13984
AMD1,24109
LINC02615,270242
FRMD8,26904
TPTE2P7,329
CRYBG3,122973
LINC02138,3391
RNU6-298P,95
TEFM,8902
CYLD-AS2,19486
CYLD-AS1,15534
RIOX2,30639
ATP4A,13627
NF1,287189
TFAP2E,22014
LINC01182,600283
DSP,45391
RN7SL760P,269
GYG1P1,9653
AMY1A,8794
TAT-AS1,13235
ELOC,33138
RELA,9491
ZNF177,19604
NDUFA3P1,251
NUP93-DT,36180
ZNF112,40662
OR5AC1,924
OR5AC2,929
OR5H2,1565
OR5K4,965
OR5K3,965
UBFD1P1,813
MIR3677HG,5547
SLC6A1,47061
LINC02497,40665
AMY1B,9039
GCC2,60308
ZNF285,19310
LINC01587,9622
LOHAN2,118183
LINC02835,35362
ZNF229,31059
TMEM70,10346
HHIP-AS1,18441
LINC02190,11716
ZNF285BP,5586
AMY1C,13403
ZNF180,26096
LINC00922,291859
RPS20P21,342
LIMS1-AS1,1806
DSTNP3,390
HPDL,1815
RPL10P5,638
OR2L5,10616
LY96,37687
CCDC138,98720
SELENON,18028
SRD5A3-AS1,32125
RNU6-1300P,107
RPS3AP32,765
RNU6-1197P,106
PPP1R42,92505
RUSF1-DT,1116
MAB21L3,26750
LINC02432,54186
RPL39P16,152
CEACAM20,28111
LINC01572,428802
LIMS1,153575
RBM12B,12862
RNU6-1134P,100
GPR160P2,1590
NFASC,194171
ZNF7,19991
CYBC1,9917
INKILN,14756
UMLILO,26963
MOCS1,34973
CEACAM22P,83805
IGSF23,23218
TMPO,34790
UBA6-DT,379997
PVR,22364
MEF2A,151071
MIR4531,46
CEACAM19,22081
HOXC-AS2,2975
LYG2,13420
ZNF385A,22165
PURG,37913
RPL23P6,419
TUBBP9,7418
ADCY10P1,39801
CLVS2,76690
RPL34P17,346
RNA5SP113,83
ALKAL1,31393
MAFTRR,164801
RN7SL267P,260
RNU6-107P,101
SNORC,21438
CEACAM16,11567
NGFR,19715
HMGB1P19,576
TRDN,420850
FAM83A-AS2,1150
BCL3,12339
MIR4663,75
C8orf76,21410
LGALSL,7412
ITGA3,34513
MIR4714,76
SYNM,37376
RNU6-46P,106
RPS3AP40,780
LINC01805,14551
VPS51P17,354
MIR4434,52
RNU6-100P,105
OR7E1P,957
SERTAD2,119384
ALDH3B1,20704
RPS10P9,457
RPS2P18,883
MIR8085,64
PDE1A,383391
CBLC,22783
ITGA5,24005
SYNM-AS2,2974
ZHX1-C8orf76,48095
TTC23,114900
UBA52P5,210
ZHX1,27090
HFE,11117
RNU6-628P,106
CPEB2-DT,92376
BCAM,12350
FAM83A,31119
LINC01229,133668
CNTN2,35352
GTSF1,17652
NDUFS8,6027
LINC02436,64419
OSBPL10,419668
MIR548V,79
RNA5SP256,112
SLC4A5,127174
ZNF18,20036
MTUS1,157299
NCKAP1L,50491
TTC23-AS1,6053
HSP90B2P,2383
HNRNPA1P62,951
MEIS2,212095
PROCA1,8691
LINC01228,29359
MIR7113,58
MIR4691,84
MIR6753,163
CHKA,68585
PLD3,41016
LINC01366,28698
PITPNC1,319975
MIR3142HG,162371
GLYCAM1,2132
PRICKLE1,133598
C11orf24,10663
LINC02182,202585
ZNF587P1,1705
ZNF860,9973
LINC01944,15799
RPL21P40,482
OR3A1,7343
NIFKP7,2637
TRPV3,47310
GPD1L,63020
LINC00955,14144
LRP5,136684
LINC02181,12329
RMEL3,139444
RPL21P137,812
RPSAP11,880
SMIM11P2,171
KRT18P15,1290
CD200R1P1,831
CD200R1,53898
NDUFA3P2,231
LINC02355,177739
APLP2,76664
LINC02994,502819
GPATCH11,14726
RASGRF2-AS1,13668
TMEM181,98997
GTPBP8,24076
LINC02510,54904
NRAL,1457
MIR1246,72
RNU6ATAC14P,90
RPL37A,80355
LINC02175,21727
LINC02402,31326
RPS27P21,251
LINC02999,31564
LINC01378,330623
SLC2A3,99777
LINC02200,53798
LINC02134,8178
NEPRO,17417
SYPL2,15588
SEC11A,46922
LINC01843,2816
PSMB3P2,617
IGFBP2,31608
CCSAP,22283
LCMT1-AS1,26416
HEATR6,37914
ADTRP,94992
IGFBP5,23444
RNU6-180P,60
RN7SKP276,267
ACTA1,3739
RPL31P14,370
COQ7-DT,27343
RNA5SP120,111
FABP5P14,392
CMAS,19456
TNP1,606
ZFP69,19053
NYAP2,330177
HIVEP1,156237
ST8SIA1,373268
AFTPH,68706
ZNF684,16594
LINC01863,16547
WHAMMP3,17246
EDN1,6833
PDCD6IPP1,17595
DNAJC8P4,393
RNU6ATAC27P,118
SULT6B2P,18222
SNHG3,4912
SUMO2P12,139
RN7SKP293,295
RPL15P3,614
RNU1-149P,160
ERBIN-DT,962
SNORA73A,205
SNORA73B,203
PRDX3P2,909
HAND2-AS1,176135
ACSBG1,78220
C2CD5,95963
RPS6KA2,497087
LINC02239,5303
TRNAU1AP,25460
VPS26AP1,978
CA4,20957
ZDHHC23,17500
LINC01933,320878
ZBTB44,88240
TRIM43B,7746
USP32,245143
CCDC191,92457
KRT18P39,1298
NPM1P33,871
RNU6-474P,106
CNN2P11,261
GXYLT1P7,1189
SNORD99,73
CNN2P8,912
SNORA61,129
SNORA44,131
SNORA16A,136
RAB42,3249
CASP8,128393
RNU11,133
AMY2A,8353
DNAJA4,18110
CDK18,28197
ATP5PBP8,618
NDUFAF2P2,810
DDX18P5,1305
RN7SL778P,296
ADAMTS8,23686
QTRT2,82589
FDX2,6099
SSTR5-AS1,14650
LINC02178,6383
MRE11,78315
ICAM5,6826
SCARNA20,130
RPL32P32,359
SEPTIN7P12,1691
H3P42,381
BCAS3,715385
SKIC8,21868
RAVER1,17317
ATOX1-AS1,14193
LINC02899,226925
DRD3,71827
ICAM3,5885
FABP6-AS1,9090
PELO-AS1,127625
RAMACL,3669
LINC02168,1017
POLR2E,8806
TMCC1,245919
LINC02039,17010
CHD2,141793
GOLT1A,15825
LRRC34P1,1680
ETNK1,65590
LINC02900,14341
RNY3P13,101
RPL21P19,482
MMP2-AS1,95594
TRH,3247
LINC00628,1288
MIR548L,85
RNA5SP74,108
ANKRD49,5599
UBA5P1,431
RPS17P9,405
TXNDC11-AS1,26623
VPS51P10,359
RPL12P45,5803
MARS2,3026
OR7E129P,967
EFCAB14P1,462
OR7E21P,986
RN7SL503P,302
EVA1CP6,7777
BOLL,59883
SNRPCP8,210
C1orf146,27898
TRPC1,83854
RPS27P22,240
LINC02566,70165
PDE1B,29638
JAKMIP2-AS1,134898
GPX4,2809
ACTBP12,417
GLMN,52585
LINC02105,58687
KRTAP9-1,752
PLEKHA4,31525
GRN,7860
MARCHF6-DT,30570
RPSA,19539
LINC02212,16447
PPP1R1A,13272
HNRNPKP2,1389
TRIM51G,8387
CASP10,46556
ALKBH8,63015
LACRT,4084
ROPN1L-AS1,6838
LINC02213,17094
TULP2,17779
DCD,3904
RPAP2,102997
VDAC1P5,843
CXCR4,4828
MUCL1,65490
LINC02176,19957
UBBP1,472
EIF3FP3,1085
SGCEP1,1222
GPATCH8,108149
LINC01966,4299
TESPA1,36747
RN7SL824P,296
METAP2P1,1545
HMGB3P9,582
RNU7-2P,61
RNU4-59P,115
RPL17P12,525
OTX2P2,686
H3P3,155
PABPC1P2,1804
CCNJP2,1162
PTPRS,182317
OR10X1,980
LINC01911,219649
TCIRG1,11870
MEF2C-AS1,584340
OR6K1P,970
OR6K3,4393
OR2AQ1P,199
OR10AA1P,936
TNK2,48581
MNDA,18155
RNU6-692P,106
RNU6-715P,102
RNA5SP106,99
LINC02130,7228
FZD2,3778
TBC1D3P5,11763
LIMS4,27192
OR14A16,9459
HSD17B7P1,1016
OR11L1,968
TRIM58,22951
RGPD6,97038
OR2W3,944
OR2AJ1,10450
CLK3P2,1452
OR2X1P,686
OR2L8,938
OR6Y1,9855
TLR12P,2705
KAT7,46402
ZSCAN20,28998
PTOV1,10009
GABRB3,395987
OSR2,7701
OR2M1P,950
OR2M5,938
OR10U1P,904
OR2M2,6246
OR10A7,950
GM2AP2,561
CYCSP53,264
OR6C65,938
MYOC,17271
MYL6B-AS1,7424
CTDSP2,26802
GABRD,11429
CCAR2,16207
PRDM11,139304
LRIG3,48355
ZNF705EP,5036
PRPS1P1,875
CYP2C56P,290
CCDC90B,27309
GABRA5,82297
FBXL19-AS1,3960
ZBTB17,34263
FANCL,82167
RNU7-120P,62
MRPS6P4,285
DUSP6,5266
NAPSA,7358
LINC02444,49127
STX18-AS1,279378
METTL25,120711
TVP23BP1,5468
RNA5SP391,118
RSL1D1-DT,55877
RHCG,25191
TBC1D3P6,4880
SRARP,4571
TMTC2,447990
HSPB7,5566
RND2,6810
POLG,29663
TFRC,69642
MED1,46987
CDH8-AS1,22515
STMN4,23112
CYCSP28,320
DNAJA2-DT,5244
PLEKHA7,237118
LINC02169,25335
RNU6-977P,102
RPL6P25,859
CLCNKA,15175
KITLG,88058
LINC02188,51368
PIERCE2,10303
RNU1-117P,157
LDHB,122515
IL16,154483
CDK12,106073
EPS8L1,15903
AGA-DT,238867
MLF1,36089
FAM131C,15882
LINC02261,105081
OR2T8,2900
LINC02517,7060
ZBTB2P1,1176
EFHD2,20451
PTPRJ,190414
LINC01081,84559
TCP1P3,1497
PDE3A,320046
LINC01082,92997
CTRC,10800
PMP2,7113
RNU6-233P,140
FAM187A,1957
LINC02861,19808
RNFT1,12521
OR6F1,5210
ARLNC1,66608
OR14K1,944
LINC02466,241962
FABP9,3326
OR9H1P,9355
OR10K1,9283
FABP4,4817
OR2T12,13285
OR2T33,8059
RNFT1-DT,32140
UBE2L2,428
DHX40P1,26375
SLCO1C1,58054
ZBTB8A,66514
FTH1P11,550
MIR3161,76
OR4B1,929
NIPA2P4,1340
OR4B2P,881
RPS26P34,348
OR4X2,911
SLC10A5P1,1305
OR4X1,917
TBC1D3P1,9061
IMPA1,29417
LINC02465,204238
MIR4737,80
RAP1GAP2,282036
FERMT3,17970
ANKHD1-DT,36269
ZBTB8OS,50731
CTLA4,20077
RNU6-542P,102
HTRA2,3754
MIR9-2HG,282331
SLCO1B3,106209
RN7SL432P,297
NRAS,12302
LINC02133,183865
MAP9-AS1,208169
RNY1P13,104
SIKE1,11206
DOK1,8525
SLCO1B3-SLCO1B7,274571
VPS13C,208084
GFM1,51054
FOXC2-AS1,4068
MIR6859-1,67
MIR1302-2,137
OR4F5,6166
SENP3,10050
CICP27,3811
RNU6-1100P,103
SLCO1B7,127338
RPS24P7,245
OR13G1,8927
OR1C1,5710
FAM161A,29295
LINC02485,11392
OR2M3,15660
SMG1-DT,11541
OR6N1,24381
LINC01088,370802
OR10Z1,7246
MIR1251,69
SPTA1,76011
POLR3B,152450
PRPSAP2,91202
CCT4,20586
STIM1,238683
SLC10A5,1427
ZFAND1,31569
FHIP1A-DT,75266
PYCARD-AS1,1966
LINC02127,18240
C16orf95-DT,7944
LINC02472,77633
LXN,26826
LINC01096,1747
LINC02165,25714
TRNT1,26502
LINC01788,80027
ZRANB2,17998
HLA-DRB5,12934
IL36G,12455
ANKRD17-DT,94723
TOMT,3672
LINC02185,20503
OR52E8,941
HMGN2P23,268
TRIM22,47479
POLR2DP1,420
IL36A,2585
RFX4,179799
IL1F10,7873
MIR762HG,19998
SH3TC2-DT,66821
MBTPS1-DT,1423
PSMG3P1,160
RNU6-1180P,106
TTC14,15665
IL1RN,34701
LINC02128,61085
MIR186,85
LINC02363,26096
ERVFRD-1,9521
OSTCP1,449
CERS2,14420
TAGAP,61355
GOLPH3-DT,2509
CDCA7,14177
TMEM161B-DT,170494
LINC01612,58389
FNDC1,102708
LINC00919,79752
RSF1-IT1,888
AAMDC,97323
ART4,17957
RPL21P103,487
LINC02180,21557
CCDC39,82084
IL36RN,6744
CHMP4C,27067
CD81,21625
SLC5A10,72250
FNDC1-IT1,2543
FKBP1C,1558
